#,,,,"generated_by='OpenQuake engine 3.16.1', start_date='2023-05-23T00:22:57', checksum=843156240"
qd63unx6,1.15850E+02,-3.20000E+01,2.51480E-01,1.59113E+00
qd66h0rk,1.15850E+02,-3.19900E+01,2.44116E-01,1.53260E+00
qd66h4pq,1.15850E+02,-3.19800E+01,2.82534E-01,1.51950E+00
qd66hhp3,1.15850E+02,-3.19700E+01,2.55639E-01,1.56316E+00
qd66hjz7,1.15850E+02,-3.19600E+01,2.45954E-01,1.56228E+00
qd66hpxm,1.15850E+02,-3.19500E+01,2.76656E-01,1.51563E+00
qd66k1x2,1.15850E+02,-3.19400E+01,2.69461E-01,1.59534E+00
qd66k5r6,1.15850E+02,-3.19300E+01,2.59099E-01,1.59158E+00
qd66kjpk,1.15850E+02,-3.19200E+01,2.50098E-01,1.50163E+00
qd66knzq,1.15850E+02,-3.19100E+01,2.48806E-01,1.52256E+00
qd66s0z3,1.15850E+02,-3.19000E+01,2.47078E-01,1.49449E+00
qd66s4x7,1.15850E+02,-3.18900E+01,2.54566E-01,1.60230E+00
qd66shrm,1.15850E+02,-3.18800E+01,2.52707E-01,1.57247E+00
qd66snpr,1.15850E+02,-3.18700E+01,2.55563E-01,1.54069E+00
qd66u0p6,1.15850E+02,-3.18600E+01,2.30775E-01,1.52867E+00
qd66u1zk,1.15850E+02,-3.18500E+01,2.62311E-01,1.61012E+00
qd66ujx2,1.15850E+02,-3.18300E+01,2.42706E-01,1.58909E+00
qd66upr7,1.15850E+02,-3.18200E+01,2.33110E-01,1.55121E+00
qd67h1pm,1.15850E+02,-3.18100E+01,2.30995E-01,1.60405E+00
qd67h4zr,1.15850E+02,-3.18000E+01,2.13190E-01,1.51746E+00
qd67hhz3,1.15850E+02,-3.17900E+01,1.80690E-01,1.56404E+00
qd67hnxk,1.15850E+02,-3.17800E+01,1.92164E-01,1.53054E+00
qd62u6nt,1.15860E+02,-3.22000E+01,8.94718E-02,1.60414E+00
qd62umy9,1.15860E+02,-3.21800E+01,1.11840E-01,1.58129E+00
qd62urws,1.15860E+02,-3.21700E+01,1.13551E-01,1.52996E+00
qd63h3qw,1.15860E+02,-3.21600E+01,1.21763E-01,1.52076E+00
qd63h7q8,1.15860E+02,-3.21500E+01,1.31775E-01,1.59373E+00
qd63hmnd,1.15860E+02,-3.21400E+01,1.38768E-01,1.55952E+00
qd63hqyt,1.15860E+02,-3.21300E+01,1.40278E-01,1.58599E+00
qd63k2wx,1.15860E+02,-3.21200E+01,1.56962E-01,1.52608E+00
qd63k6w9,1.15860E+02,-3.21100E+01,1.74952E-01,1.55272E+00
qd63kkqe,1.15860E+02,-3.21000E+01,1.65651E-01,1.53895E+00
qd63kqnw,1.15860E+02,-3.20900E+01,1.93222E-01,1.56087E+00
qd63s2n8,1.15860E+02,-3.20800E+01,2.07106E-01,1.57494E+00
qd63s3yd,1.15860E+02,-3.20700E+01,2.17708E-01,1.55840E+00
qd63s7ws,1.15860E+02,-3.20600E+01,2.17641E-01,1.57473E+00
qd63smqx,1.15860E+02,-3.20500E+01,2.50550E-01,1.55167E+00
qd63srq9,1.15860E+02,-3.20400E+01,2.63008E-01,1.57311E+00
qd63u3ne,1.15860E+02,-3.20300E+01,2.78343E-01,1.53223E+00
qd63u6yt,1.15860E+02,-3.20200E+01,2.59950E-01,1.57002E+00
qd63uky8,1.15860E+02,-3.20100E+01,2.74825E-01,1.53185E+00
qd63uqwd,1.15860E+02,-3.20000E+01,2.84328E-01,1.59630E+00
qd66h2qs,1.15860E+02,-3.19900E+01,2.61859E-01,1.54342E+00
qd66h6nw,1.15860E+02,-3.19800E+01,2.67962E-01,1.61553E+00
qd66hkn9,1.15860E+02,-3.19700E+01,2.74610E-01,1.56018E+00
qd66hmye,1.15860E+02,-3.19600E+01,2.70965E-01,1.63212E+00
qd66hrwt,1.15860E+02,-3.19500E+01,2.83320E-01,1.61657E+00
qd66k3w8,1.15860E+02,-3.19400E+01,2.87263E-01,1.63804E+00
qd66k7qd,1.15860E+02,-3.19300E+01,2.76796E-01,1.56139E+00
qd66kmns,1.15860E+02,-3.19200E+01,2.63925E-01,1.61856E+00
qd66kqyw,1.15860E+02,-3.19100E+01,2.54378E-01,1.58665E+00
qd66s2y9,1.15860E+02,-3.19000E+01,2.78131E-01,1.58661E+00
qd66s6we,1.15860E+02,-3.18900E+01,2.68044E-01,1.56693E+00
qd66skqt,1.15860E+02,-3.18800E+01,2.64130E-01,1.60074E+00
qd66sqnx,1.15860E+02,-3.18700E+01,2.64887E-01,1.51997E+00
qd66urqe,1.15860E+02,-3.18200E+01,2.52519E-01,1.59727E+00
qd67h3nt,1.15860E+02,-3.18100E+01,2.48262E-01,1.57082E+00
qd67h6yx,1.15860E+02,-3.18000E+01,2.30188E-01,1.59811E+00
qd67hky9,1.15860E+02,-3.17900E+01,2.21733E-01,1.50570E+00
qd67hqws,1.15860E+02,-3.17800E+01,2.08862E-01,1.58168E+00
qd67k2qw,1.15860E+02,-3.17700E+01,1.91494E-01,1.54309E+00
qd62ssty,1.15870E+02,-3.22300E+01,8.61577E-02,1.53634E+00
qd63h9my,1.15870E+02,-3.21600E+01,1.31132E-01,1.58745E+00
qd63hemb,1.15870E+02,-3.21500E+01,1.30940E-01,1.54566E+00
qd63htjf,1.15870E+02,-3.21400E+01,1.29020E-01,1.56358E+00
qd63hwvv,1.15870E+02,-3.21300E+01,1.48541E-01,1.60228E+00
qd63k8tz,1.15870E+02,-3.21200E+01,1.73511E-01,1.61782E+00
qd63ksmg,1.15870E+02,-3.21000E+01,1.73101E-01,1.56496E+00
qd63kwjy,1.15870E+02,-3.20900E+01,1.99929E-01,1.60564E+00
qd63s8jb,1.15870E+02,-3.20800E+01,2.06521E-01,1.53931E+00
qd63s9vf,1.15870E+02,-3.20700E+01,2.13767E-01,1.60566E+00
qd63setu,1.15870E+02,-3.20600E+01,2.43876E-01,1.59779E+00
qd63stmz,1.15870E+02,-3.20500E+01,2.22060E-01,1.56110E+00
qd63sxmc,1.15870E+02,-3.20400E+01,2.50623E-01,1.55447E+00
qd63u9jg,1.15870E+02,-3.20300E+01,2.64761E-01,1.53783E+00
qd63udvv,1.15870E+02,-3.20200E+01,2.89665E-01,1.55371E+00
qd63usvb,1.15870E+02,-3.20100E+01,2.88828E-01,1.60132E+00
qd63uwtf,1.15870E+02,-3.20000E+01,2.84921E-01,1.57440E+00
qd66h8mu,1.15870E+02,-3.19900E+01,3.03439E-01,1.57817E+00
qd66hdjy,1.15870E+02,-3.19800E+01,2.99436E-01,1.57052E+00
qd66hsjc,1.15870E+02,-3.19700E+01,2.98352E-01,1.58264E+00
qd66htvg,1.15870E+02,-3.19600E+01,3.08479E-01,1.52250E+00
qd66hxtv,1.15870E+02,-3.19500E+01,3.12779E-01,1.59830E+00
qd66k9tb,1.15870E+02,-3.19400E+01,2.98439E-01,1.55977E+00
qd66kemf,1.15870E+02,-3.19300E+01,2.95418E-01,1.52348E+00
qd66ktju,1.15870E+02,-3.19200E+01,2.77978E-01,1.58913E+00
qd66kwvy,1.15870E+02,-3.19100E+01,3.15931E-01,1.61506E+00
qd66s8vc,1.15870E+02,-3.19000E+01,2.93146E-01,1.51880E+00
qd66sdtg,1.15870E+02,-3.18900E+01,2.61824E-01,1.62810E+00
qd66u8jf,1.15870E+02,-3.18600E+01,2.72324E-01,1.62320E+00
qd66uxmg,1.15870E+02,-3.18200E+01,2.70078E-01,1.54396E+00
qd67h9jv,1.15870E+02,-3.18100E+01,2.56275E-01,1.55001E+00
qd67hdvz,1.15870E+02,-3.18000E+01,2.45269E-01,1.58961E+00
qd67k8my,1.15870E+02,-3.17700E+01,1.97675E-01,1.54502E+00
qd62sfvh,1.15880E+02,-3.22400E+01,7.79518E-02,1.59697E+00
qd63kbtp,1.15880E+02,-3.21200E+01,1.56206E-01,1.58412E+00
qd63kum5,1.15880E+02,-3.21000E+01,1.89976E-01,1.50311E+00
qd63kyjn,1.15880E+02,-3.20900E+01,2.17575E-01,1.51392E+00
qd63sbj0,1.15880E+02,-3.20800E+01,2.36351E-01,1.56914E+00
qd63scv4,1.15880E+02,-3.20700E+01,2.49473E-01,1.55462E+00
qd63sgth,1.15880E+02,-3.20600E+01,2.52412E-01,1.51737E+00
qd63svmp,1.15880E+02,-3.20500E+01,2.54489E-01,1.55776E+00
qd63szm1,1.15880E+02,-3.20400E+01,2.92855E-01,1.58980E+00
qd63ucj5,1.15880E+02,-3.20300E+01,2.96874E-01,1.58883E+00
qd63ufvj,1.15880E+02,-3.20200E+01,2.88091E-01,1.56587E+00
qd63uuv0,1.15880E+02,-3.20100E+01,3.02285E-01,1.61325E+00
qd63uyt4,1.15880E+02,-3.20000E+01,3.23007E-01,1.58136E+00
qd66hbmh,1.15880E+02,-3.19900E+01,3.14854E-01,1.66172E+00
qd66hfjn,1.15880E+02,-3.19800E+01,3.51866E-01,1.54703E+00
qd66huj1,1.15880E+02,-3.19700E+01,3.07070E-01,1.60666E+00
qd66hvv5,1.15880E+02,-3.19600E+01,3.17346E-01,1.55511E+00
qd66hztj,1.15880E+02,-3.19500E+01,2.90208E-01,1.49869E+00
qd66kct0,1.15880E+02,-3.19400E+01,3.26670E-01,1.60888E+00
qd66kgm4,1.15880E+02,-3.19300E+01,3.01191E-01,1.62449E+00
qd66kvjh,1.15880E+02,-3.19200E+01,2.90779E-01,1.66697E+00
qd66kyvn,1.15880E+02,-3.19100E+01,2.95871E-01,1.58711E+00
qd66sbv1,1.15880E+02,-3.19000E+01,3.02645E-01,1.54996E+00
qd66sft5,1.15880E+02,-3.18900E+01,2.95034E-01,1.55131E+00
qd66sumj,1.15880E+02,-3.18800E+01,2.86644E-01,1.56198E+00
qd66ubj4,1.15880E+02,-3.18600E+01,3.17901E-01,1.57410E+00
qd66ucvh,1.15880E+02,-3.18500E+01,3.15447E-01,1.53200E+00
qd66uzm5,1.15880E+02,-3.18200E+01,2.75383E-01,1.54848E+00
qd67hcjj,1.15880E+02,-3.18100E+01,2.66603E-01,1.57686E+00
qd67hfvp,1.15880E+02,-3.18000E+01,2.45073E-01,1.51254E+00
qd63mnhw,1.15890E+02,-3.20900E+01,2.07806E-01,1.60137E+00
qd63t0h8,1.15890E+02,-3.20800E+01,2.31247E-01,1.57204E+00
qd63t1ud,1.15890E+02,-3.20700E+01,2.60766E-01,1.58852E+00
qd63t5ss,1.15890E+02,-3.20600E+01,2.63730E-01,1.54796E+00
qd63tjkx,1.15890E+02,-3.20500E+01,2.74015E-01,1.60526E+00
qd63tpk9,1.15890E+02,-3.20400E+01,3.08871E-01,1.54254E+00
qd63v1he,1.15890E+02,-3.20300E+01,2.96328E-01,1.58205E+00
qd63v4ut,1.15890E+02,-3.20200E+01,3.09902E-01,1.56635E+00
qd63vhu8,1.15890E+02,-3.20100E+01,3.27005E-01,1.57844E+00
qd63vnsd,1.15890E+02,-3.20000E+01,3.34902E-01,1.53220E+00
qd66j0ks,1.15890E+02,-3.19900E+01,3.48498E-01,1.56612E+00
qd66j4hw,1.15890E+02,-3.19800E+01,3.41959E-01,1.62108E+00
qd66jhh9,1.15890E+02,-3.19700E+01,3.40838E-01,1.61349E+00
qd66jjue,1.15890E+02,-3.19600E+01,3.21641E-01,1.58028E+00
qd66jpst,1.15890E+02,-3.19500E+01,3.54721E-01,1.60333E+00
qd66m1s8,1.15890E+02,-3.19400E+01,3.31079E-01,1.53799E+00
qd66m5kd,1.15890E+02,-3.19300E+01,3.29307E-01,1.58253E+00
qd66mjhs,1.15890E+02,-3.19200E+01,3.30841E-01,1.53498E+00
qd66mnuw,1.15890E+02,-3.19100E+01,3.18293E-01,1.53691E+00
qd66t0u9,1.15890E+02,-3.19000E+01,3.10435E-01,1.58613E+00
qd66t4se,1.15890E+02,-3.18900E+01,3.39904E-01,1.53800E+00
qd66thkt,1.15890E+02,-3.18800E+01,3.28654E-01,1.61658E+00
qd66v0hd,1.15890E+02,-3.18600E+01,3.21783E-01,1.55433E+00
qd66v1us,1.15890E+02,-3.18500E+01,3.27404E-01,1.53406E+00
qd66v5sw,1.15890E+02,-3.18400E+01,3.39974E-01,1.62721E+00
qd66vjs8,1.15890E+02,-3.18300E+01,2.94111E-01,1.55282E+00
qd63jm5f,1.15900E+02,-3.21400E+01,1.55895E-01,1.56695E+00
qd63mq5y,1.15900E+02,-3.20900E+01,2.18202E-01,1.54789E+00
qd63t25b,1.15900E+02,-3.20800E+01,2.67412E-01,1.59490E+00
qd63t3gf,1.15900E+02,-3.20700E+01,2.54340E-01,1.58906E+00
qd63t7eu,1.15900E+02,-3.20600E+01,2.77944E-01,1.58992E+00
qd63tm7z,1.15900E+02,-3.20500E+01,2.79197E-01,1.60260E+00
qd63tr7c,1.15900E+02,-3.20400E+01,3.49071E-01,1.63037E+00
qd63v35g,1.15900E+02,-3.20300E+01,3.51777E-01,1.55622E+00
qd63v6gv,1.15900E+02,-3.20200E+01,3.75263E-01,1.56648E+00
qd63vkgb,1.15900E+02,-3.20100E+01,3.91691E-01,1.57916E+00
qd63vqef,1.15900E+02,-3.20000E+01,3.57776E-01,1.58498E+00
qd66j27u,1.15900E+02,-3.19900E+01,4.20007E-01,1.59212E+00
qd66j65y,1.15900E+02,-3.19800E+01,3.65574E-01,1.57337E+00
qd66jk5c,1.15900E+02,-3.19700E+01,3.80424E-01,1.57802E+00
qd66jmgg,1.15900E+02,-3.19600E+01,3.91873E-01,1.57095E+00
qd66jrev,1.15900E+02,-3.19500E+01,3.58628E-01,1.57996E+00
qd66m3eb,1.15900E+02,-3.19400E+01,3.90606E-01,1.58123E+00
qd66m77f,1.15900E+02,-3.19300E+01,3.36860E-01,1.53694E+00
qd66mm5u,1.15900E+02,-3.19200E+01,3.62941E-01,1.52758E+00
qd66mqgy,1.15900E+02,-3.19100E+01,3.60245E-01,1.58337E+00
qd66t2gc,1.15900E+02,-3.19000E+01,3.91699E-01,1.58324E+00
qd66t6eg,1.15900E+02,-3.18900E+01,3.66786E-01,1.55552E+00
qd66tk7v,1.15900E+02,-3.18800E+01,3.36712E-01,1.56512E+00
qd66v25f,1.15900E+02,-3.18600E+01,3.70899E-01,1.53593E+00
qd66v3gu,1.15900E+02,-3.18500E+01,3.63614E-01,1.63196E+00
qd66v7ey,1.15900E+02,-3.18400E+01,3.74679E-01,1.55467E+00
qd63jt54,1.15910E+02,-3.21400E+01,1.51896E-01,1.57586E+00
qd63m8ep,1.15910E+02,-3.21200E+01,1.95272E-01,1.57957E+00
qd63t850,1.15910E+02,-3.20800E+01,2.50485E-01,1.61594E+00
qd63t9g4,1.15910E+02,-3.20700E+01,2.99037E-01,1.58749E+00
qd63teeh,1.15910E+02,-3.20600E+01,3.11820E-01,1.64774E+00
qd63tt7p,1.15910E+02,-3.20500E+01,3.26423E-01,1.58041E+00
qd63tx71,1.15910E+02,-3.20400E+01,3.57457E-01,1.61189E+00
qd63v955,1.15910E+02,-3.20300E+01,3.79300E-01,1.50804E+00
qd63vdgj,1.15910E+02,-3.20200E+01,3.87244E-01,1.58906E+00
qd63vsg0,1.15910E+02,-3.20100E+01,3.94255E-01,1.53041E+00
qd63vwe4,1.15910E+02,-3.20000E+01,4.34753E-01,1.57084E+00
qd66j87h,1.15910E+02,-3.19900E+01,3.98703E-01,1.57306E+00
qd66jd5n,1.15910E+02,-3.19800E+01,3.88752E-01,1.53929E+00
qd66js51,1.15910E+02,-3.19700E+01,3.97805E-01,1.53960E+00
qd66jtg5,1.15910E+02,-3.19600E+01,4.08334E-01,1.57058E+00
qd66jxej,1.15910E+02,-3.19500E+01,4.16398E-01,1.58105E+00
qd66m9e0,1.15910E+02,-3.19400E+01,4.50651E-01,1.56603E+00
qd66me74,1.15910E+02,-3.19300E+01,3.93296E-01,1.58299E+00
qd66mt5h,1.15910E+02,-3.19200E+01,4.08172E-01,1.56525E+00
qd66mwgn,1.15910E+02,-3.19100E+01,4.12982E-01,1.61104E+00
qd66t8g1,1.15910E+02,-3.19000E+01,3.77831E-01,1.60166E+00
qd66tde5,1.15910E+02,-3.18900E+01,4.18744E-01,1.53418E+00
qd66ts7j,1.15910E+02,-3.18800E+01,3.72322E-01,1.62048E+00
qd66v854,1.15910E+02,-3.18600E+01,4.02348E-01,1.48672E+00
qd66v9gh,1.15910E+02,-3.18500E+01,4.04604E-01,1.58717E+00
qd63jg62,1.15920E+02,-3.21500E+01,1.46612E-01,1.51230E+00
qd63jyfm,1.15920E+02,-3.21300E+01,1.73053E-01,1.61562E+00
qd63mbdr,1.15920E+02,-3.21200E+01,1.93368E-01,1.55422E+00
qd63mu67,1.15920E+02,-3.21000E+01,2.32841E-01,1.62577E+00
qd63my4q,1.15920E+02,-3.20900E+01,2.62395E-01,1.52762E+00
qd63tb42,1.15920E+02,-3.20800E+01,2.73958E-01,1.54116E+00
qd63tcf6,1.15920E+02,-3.20700E+01,3.24506E-01,1.58653E+00
qd63tgdk,1.15920E+02,-3.20600E+01,3.12027E-01,1.64232E+00
qd63tv6r,1.15920E+02,-3.20500E+01,3.68344E-01,1.56670E+00
qd63tz63,1.15920E+02,-3.20400E+01,3.56018E-01,1.52603E+00
qd63vc47,1.15920E+02,-3.20300E+01,4.01226E-01,1.63630E+00
qd63vffm,1.15920E+02,-3.20200E+01,4.42728E-01,1.61182E+00
qd63vuf2,1.15920E+02,-3.20100E+01,4.17619E-01,1.52339E+00
qd63vyd6,1.15920E+02,-3.20000E+01,4.66367E-01,1.58130E+00
qd66jb6k,1.15920E+02,-3.19900E+01,4.68492E-01,1.53012E+00
qd66jf4q,1.15920E+02,-3.19800E+01,4.67704E-01,1.59055E+00
qd66ju43,1.15920E+02,-3.19700E+01,4.19133E-01,1.53509E+00
qd66jvf7,1.15920E+02,-3.19600E+01,4.30112E-01,1.55555E+00
qd66jzdm,1.15920E+02,-3.19500E+01,4.68858E-01,1.55688E+00
qd66mcd2,1.15920E+02,-3.19400E+01,4.81018E-01,1.54554E+00
qd66mg66,1.15920E+02,-3.19300E+01,4.34789E-01,1.55444E+00
qd66mv4k,1.15920E+02,-3.19200E+01,4.57009E-01,1.58185E+00
qd66myfq,1.15920E+02,-3.19100E+01,4.60419E-01,1.51523E+00
qd66tbf3,1.15920E+02,-3.19000E+01,4.60552E-01,1.50343E+00
qd66tfd7,1.15920E+02,-3.18900E+01,4.75503E-01,1.56237E+00
qd66tu6m,1.15920E+02,-3.18800E+01,4.40017E-01,1.56843E+00
qd66ty4r,1.15920E+02,-3.18700E+01,4.43160E-01,1.53581E+00
qd66vb46,1.15920E+02,-3.18600E+01,4.19979E-01,1.54125E+00
qd63n538,1.15930E+02,-3.21500E+01,1.40535E-01,1.53601E+00
qd63nj1d,1.15930E+02,-3.21400E+01,1.62773E-01,1.63340E+00
qd63nnct,1.15930E+02,-3.21300E+01,1.83447E-01,1.53776E+00
qd63q09x,1.15930E+02,-3.21200E+01,2.03705E-01,1.66059E+00
qd63q499,1.15930E+02,-3.21100E+01,2.14272E-01,1.66616E+00
qd63qh3e,1.15930E+02,-3.21000E+01,2.21916E-01,1.55512E+00
qd63qn1w,1.15930E+02,-3.20900E+01,2.56589E-01,1.55110E+00
qd63w018,1.15930E+02,-3.20800E+01,2.77104E-01,1.56294E+00
qd63w1cd,1.15930E+02,-3.20700E+01,3.24056E-01,1.58507E+00
qd63w59s,1.15930E+02,-3.20600E+01,3.49181E-01,1.54258E+00
qd63wj3x,1.15930E+02,-3.20500E+01,4.07722E-01,1.56617E+00
qd63wp39,1.15930E+02,-3.20400E+01,4.18965E-01,1.53707E+00
qd63y11e,1.15930E+02,-3.20300E+01,4.54609E-01,1.53745E+00
qd63y4ct,1.15930E+02,-3.20200E+01,4.79534E-01,1.61532E+00
qd63yhc8,1.15930E+02,-3.20100E+01,4.99014E-01,1.59387E+00
qd63yn9d,1.15930E+02,-3.20000E+01,4.95863E-01,1.53910E+00
qd66n03s,1.15930E+02,-3.19900E+01,5.27890E-01,1.56904E+00
qd66n41w,1.15930E+02,-3.19800E+01,5.22511E-01,1.57346E+00
qd66nh19,1.15930E+02,-3.19700E+01,4.99775E-01,1.53504E+00
qd66njce,1.15930E+02,-3.19600E+01,5.02820E-01,1.52623E+00
qd66np9t,1.15930E+02,-3.19500E+01,4.89660E-01,1.58403E+00
qd66q198,1.15930E+02,-3.19400E+01,5.02198E-01,1.57979E+00
qd66q53d,1.15930E+02,-3.19300E+01,4.92430E-01,1.49973E+00
qd66qj1s,1.15930E+02,-3.19200E+01,5.15791E-01,1.58795E+00
qd66qncw,1.15930E+02,-3.19100E+01,4.90226E-01,1.58910E+00
qd66w0c9,1.15930E+02,-3.19000E+01,4.82491E-01,1.51711E+00
qd66w49e,1.15930E+02,-3.18900E+01,5.08114E-01,1.56694E+00
qd66wh3t,1.15930E+02,-3.18800E+01,4.80199E-01,1.53480E+00
qd66wn1x,1.15930E+02,-3.18700E+01,5.81069E-01,1.59293E+00
qd66y01d,1.15930E+02,-3.18600E+01,5.15840E-01,1.53023E+00
qd63n72b,1.15940E+02,-3.21500E+01,1.51899E-01,1.54064E+00
qd63nqbv,1.15940E+02,-3.21300E+01,2.13360E-01,1.52364E+00
qd63q28z,1.15940E+02,-3.21200E+01,2.21708E-01,1.55623E+00
qd63q68c,1.15940E+02,-3.21100E+01,2.37834E-01,1.57517E+00
qd63qk2g,1.15940E+02,-3.21000E+01,2.56673E-01,1.59362E+00
qd63qq0y,1.15940E+02,-3.20900E+01,2.63837E-01,1.53698E+00
qd63w3bf,1.15940E+02,-3.20700E+01,3.34367E-01,1.57678E+00
qd63w78u,1.15940E+02,-3.20600E+01,4.03695E-01,1.60004E+00
qd63wr2c,1.15940E+02,-3.20400E+01,4.76966E-01,1.57355E+00
qd63y30g,1.15940E+02,-3.20300E+01,5.22641E-01,1.49750E+00
qd63y6bv,1.15940E+02,-3.20200E+01,5.15980E-01,1.49124E+00
qd63ykbb,1.15940E+02,-3.20100E+01,5.71357E-01,1.57060E+00
qd63yq8f,1.15940E+02,-3.20000E+01,5.74494E-01,1.58232E+00
qd66n22u,1.15940E+02,-3.19900E+01,5.62876E-01,1.61072E+00
qd66n60y,1.15940E+02,-3.19800E+01,5.58227E-01,1.63368E+00
qd66nk0c,1.15940E+02,-3.19700E+01,5.65133E-01,1.61007E+00
qd66nmbg,1.15940E+02,-3.19600E+01,5.17559E-01,1.52245E+00
qd66nr8v,1.15940E+02,-3.19500E+01,5.88836E-01,1.58056E+00
qd66q38b,1.15940E+02,-3.19400E+01,5.83520E-01,1.55910E+00
qd66q72f,1.15940E+02,-3.19300E+01,5.25324E-01,1.55197E+00
qd66qm0u,1.15940E+02,-3.19200E+01,5.48184E-01,1.62592E+00
qd66qqby,1.15940E+02,-3.19100E+01,5.72529E-01,1.59464E+00
qd66w2bc,1.15940E+02,-3.19000E+01,5.34159E-01,1.65758E+00
qd66w68g,1.15940E+02,-3.18900E+01,5.92366E-01,1.53013E+00
qd66wk2v,1.15940E+02,-3.18800E+01,5.29440E-01,1.58356E+00
qd66wq0z,1.15940E+02,-3.18700E+01,5.50684E-01,1.54123E+00
qd63qd81,1.15950E+02,-3.21100E+01,2.27639E-01,1.63926E+00
qd63qs25,1.15950E+02,-3.21000E+01,2.70116E-01,1.62496E+00
qd63w800,1.15950E+02,-3.20800E+01,3.13253E-01,1.53897E+00
qd63w9b4,1.15950E+02,-3.20700E+01,3.70449E-01,1.54943E+00
qd63we8h,1.15950E+02,-3.20600E+01,3.72850E-01,1.55572E+00
qd63wt2p,1.15950E+02,-3.20500E+01,4.23029E-01,1.60245E+00
qd63y905,1.15950E+02,-3.20300E+01,5.48690E-01,1.58669E+00
qd63ydbj,1.15950E+02,-3.20200E+01,5.90595E-01,1.49673E+00
qd63ysb0,1.15950E+02,-3.20100E+01,5.86037E-01,1.65067E+00
qd63yw84,1.15950E+02,-3.20000E+01,6.52309E-01,1.55551E+00
qd66n82h,1.15950E+02,-3.19900E+01,6.23436E-01,1.52592E+00
qd66nd0n,1.15950E+02,-3.19800E+01,5.73496E-01,1.57604E+00
qd66ns01,1.15950E+02,-3.19700E+01,6.29208E-01,1.51711E+00
qd66ntb5,1.15950E+02,-3.19600E+01,6.19397E-01,1.54060E+00
qd66nx8j,1.15950E+02,-3.19500E+01,5.84263E-01,1.58815E+00
qd66q980,1.15950E+02,-3.19400E+01,6.08286E-01,1.54602E+00
qd66qe24,1.15950E+02,-3.19300E+01,5.85476E-01,1.59766E+00
qd66qt0h,1.15950E+02,-3.19200E+01,5.72355E-01,1.57542E+00
qd66qwbn,1.15950E+02,-3.19100E+01,6.32277E-01,1.52476E+00
qd66w8b1,1.15950E+02,-3.19000E+01,5.62618E-01,1.56193E+00
qd66wd85,1.15950E+02,-3.18900E+01,5.98657E-01,1.62867E+00
qd66ws2j,1.15950E+02,-3.18800E+01,5.55635E-01,1.60400E+00
qd66ww0p,1.15950E+02,-3.18700E+01,6.17592E-01,1.58066E+00
qd66y804,1.15950E+02,-3.18600E+01,5.86848E-01,1.57493E+00
qd63ner2,1.15960E+02,-3.21500E+01,1.57840E-01,1.58871E+00
qd63ntp6,1.15960E+02,-3.21400E+01,1.83433E-01,1.53065E+00
qd63qdx3,1.15960E+02,-3.21100E+01,2.41362E-01,1.57105E+00
qd63qsr7,1.15960E+02,-3.21000E+01,2.90592E-01,1.59346E+00
qd63qwpq,1.15960E+02,-3.20900E+01,2.70999E-01,1.58298E+00
qd63w8p2,1.15960E+02,-3.20800E+01,3.21138E-01,1.65060E+00
qd63w9z6,1.15960E+02,-3.20700E+01,3.28650E-01,1.49103E+00
qd63wexk,1.15960E+02,-3.20600E+01,4.20822E-01,1.60999E+00
qd63wtrr,1.15960E+02,-3.20500E+01,4.74890E-01,1.61234E+00
qd63wxr3,1.15960E+02,-3.20400E+01,5.37438E-01,1.52463E+00
qd63y9p7,1.15960E+02,-3.20300E+01,5.67869E-01,1.50248E+00
qd63ydzm,1.15960E+02,-3.20200E+01,6.38972E-01,1.52427E+00
qd63ysz2,1.15960E+02,-3.20100E+01,6.52042E-01,1.52922E+00
qd63ywx6,1.15960E+02,-3.20000E+01,6.90963E-01,1.58355E+00
qd66n8rk,1.15960E+02,-3.19900E+01,6.95107E-01,1.57129E+00
qd66ndpq,1.15960E+02,-3.19800E+01,7.14264E-01,1.58496E+00
qd66nsp3,1.15960E+02,-3.19700E+01,6.27093E-01,1.56784E+00
